_id,Empid,skillName,Proficiency,__v
660bc7802e1f83fa6a7b2903,Emp_93,Wireframing,Advance,
660bc7802e1f83fa6a7b2909,Emp_95,Wireframing,Intermidiate,
660bc7802e1f83fa6a7b290b,Emp_95,Kotlin,Expert,
660bc7802e1f83fa6a7b290e,Emp_96,Troubleshooting,Advance,
660bc7802e1f83fa6a7b291d,Emp_100,Python,Expert,
660bc7802e1f83fa6a7b2924,Emp_102,Kubernetes,Advance,
660bc7802e1f83fa6a7b292b,Emp_103,GraphQL,Advance,
660bc7802e1f83fa6a7b295f,Emp_116,Continuous Integration,Expert,
660bc7802e1f83fa6a7b2960,Emp_117,Interaction Design,Expert,
660bc7802e1f83fa6a7b2967,Emp_118,MySQL,Advance,
660bc7802e1f83fa6a7b27aa,Emp_7,Azure,Expert,
660bc7802e1f83fa6a7b2796,Emp_2,User Research,Beginner,
660bc7802e1f83fa6a7b278f,Emp_0,Problem Solving,Beginner,
660bc7802e1f83fa6a7b27ba,Emp_11,Troubleshooting,Expert,
660bc7802e1f83fa6a7b27bb,Emp_11,Kubernetes,Intermidiate,
660bc7802e1f83fa6a7b27d0,Emp_17,Flask,Beginner,
660bc7802e1f83fa6a7b27e3,Emp_21,UI/UX Design,Advance,
660bc7802e1f83fa6a7b27f9,Emp_27,Java,Expert,
660bc7802e1f83fa6a7b2832,Emp_41,Kotlin,Intermidiate,
660bc7802e1f83fa6a7b2834,Emp_42,SQL,Beginner,
660bc7802e1f83fa6a7b2870,Emp_57,PostgreSQL,Intermidiate,
660bc7802e1f83fa6a7b287f,Emp_60,Django,Expert,
660bc7802e1f83fa6a7b2894,Emp_66,Test-Driven Development,Intermidiate,
660bc7802e1f83fa6a7b289f,Emp_68,SQL,Intermidiate,
660bc7802e1f83fa6a7b28bb,Emp_75,Prototyping,Advance,
660bc7802e1f83fa6a7b28ca,Emp_79,Flask,Intermidiate,
660bc7802e1f83fa6a7b28e0,Emp_85,Google Cloud Platform,Beginner,
660bc7802e1f83fa6a7b28f5,Emp_90,Data Analysis,Beginner,
660bc7802e1f83fa6a7b28fa,Emp_91,Penetration Testing,Beginner,
660bc7802e1f83fa6a7b28fe,Emp_92,Behavior-Driven Development,Advance,
660bc7802e1f83fa6a7b2910,Emp_97,Scrum,Beginner,
660bc7802e1f83fa6a7b291b,Emp_99,Collaboration,Intermidiate,
660bc7802e1f83fa6a7b292c,Emp_104,Django,Beginner,
660bc7802e1f83fa6a7b2938,Emp_107,React,Expert,
660bc7802e1f83fa6a7b295a,Emp_115,HTML,Advance,
660bc7802e1f83fa6a7b296c,Emp_120,Node.js,Intermidiate,
660bc7802e1f83fa6a7b297d,Emp_124,Agile Product Management,Intermidiate,
660bc7802e1f83fa6a7b27a7,Emp_6,Objective-C,Beginner,
660bc7802e1f83fa6a7b27ae,Emp_8,SQL,Intermidiate,
660bc7802e1f83fa6a7b27d4,Emp_18,PHP,Expert,
660bc7802e1f83fa6a7b27e1,Emp_21,Accessibility,Beginner,
660bc7802e1f83fa6a7b27f3,Emp_25,CI/CD,Advance,
660bc7802e1f83fa6a7b2806,Emp_30,Google Cloud Platform,Advance,
660bc7802e1f83fa6a7b2812,Emp_33,Azure,Advance,
660bc7802e1f83fa6a7b281b,Emp_35,Behavior-Driven Development,Expert,
660bc7802e1f83fa6a7b281f,Emp_36,React,Intermidiate,
660bc7802e1f83fa6a7b2838,Emp_43,Scrum,Expert,
660bc7802e1f83fa6a7b2843,Emp_45,Troubleshooting,Intermidiate,
660bc7802e1f83fa6a7b2845,Emp_46,C#,Expert,
660bc7802e1f83fa6a7b284e,Emp_48,Accessibility,Expert,
660bc7802e1f83fa6a7b2850,Emp_49,UI/UX Design,Expert,
660bc7802e1f83fa6a7b2862,Emp_53,MongoDB,Expert,
660bc7802e1f83fa6a7b2873,Emp_57,UI/UX Design,Expert,
660bc7802e1f83fa6a7b2877,Emp_58,PHP,Advance,
660bc7802e1f83fa6a7b287c,Emp_60,Data Analysis,Beginner,
660bc7802e1f83fa6a7b2883,Emp_61,MongoDB,Advance,
660bc7802e1f83fa6a7b2886,Emp_62,Vue.js,Beginner,
660bc7802e1f83fa6a7b288c,Emp_64,Google Cloud Platform,Expert,
660bc7802e1f83fa6a7b28ab,Emp_71,Vue.js,Advance,
660bc7802e1f83fa6a7b28b4,Emp_74,NoSQL,Intermidiate,
660bc7802e1f83fa6a7b28b7,Emp_74,Agile Methodologies,Beginner,
660bc7802e1f83fa6a7b28b8,Emp_75,Collaboration,Advance,
660bc7802e1f83fa6a7b28c6,Emp_78,Continuous Deployment,Expert,
660bc7802e1f83fa6a7b28cb,Emp_79,Requirements Analysis,Expert,
660bc7802e1f83fa6a7b28ce,Emp_80,User Research,Advance,
660bc7802e1f83fa6a7b28d9,Emp_83,Cryptography,Beginner,
660bc7802e1f83fa6a7b28eb,Emp_87,Google Cloud Platform,Expert,
660bc7802e1f83fa6a7b28f6,Emp_90,RESTful API,Expert,
660bc7802e1f83fa6a7b2906,Emp_94,Kotlin,Expert,
660bc7802e1f83fa6a7b2939,Emp_107,PostgreSQL,Beginner,
660bc7802e1f83fa6a7b293c,Emp_108,AWS,Intermidiate,
660bc7802e1f83fa6a7b2953,Emp_113,Problem Solving,Advance,
660bc7802e1f83fa6a7b2955,Emp_114,Accessibility,Advance,
660bc7802e1f83fa6a7b295e,Emp_116,Node.js,Intermidiate,
660bc7802e1f83fa6a7b2964,Emp_118,Documentation,Expert,
660bc7802e1f83fa6a7b279c,Emp_4,.NET,Beginner,
660bc7802e1f83fa6a7b27b2,Emp_9,Data Analysis,Intermidiate,
660bc7802e1f83fa6a7b27c6,Emp_14,Cybersecurity,Beginner,
660bc7802e1f83fa6a7b27cd,Emp_16,C#,Beginner,
660bc7802e1f83fa6a7b27cf,Emp_16,Ruby,Intermidiate,
660bc7802e1f83fa6a7b27e9,Emp_23,Interaction Design,Expert,
660bc7802e1f83fa6a7b27f1,Emp_25,HTML,Beginner,
660bc7802e1f83fa6a7b2801,Emp_29,Agile Methodologies,Advance,
660bc7802e1f83fa6a7b2807,Emp_30,UI/UX Design,Intermidiate,
660bc7802e1f83fa6a7b2821,Emp_37,Wireframing,Expert,
660bc7802e1f83fa6a7b2835,Emp_42,Kotlin,Intermidiate,
660bc7802e1f83fa6a7b283a,Emp_43,Cryptography,Expert,
660bc7802e1f83fa6a7b2847,Emp_46,Node.js,Expert,
660bc7802e1f83fa6a7b284a,Emp_47,Continuous Deployment,Advance,
660bc7802e1f83fa6a7b2858,Emp_51,Cybersecurity,Intermidiate,
660bc7802e1f83fa6a7b2865,Emp_54,Django,Advance,
660bc7802e1f83fa6a7b2868,Emp_55,Objective-C,Beginner,
660bc7802e1f83fa6a7b2869,Emp_55,Google Cloud Platform,Intermidiate,
660bc7802e1f83fa6a7b286d,Emp_56,Java,Expert,
660bc7802e1f83fa6a7b28a8,Emp_71,.NET,Intermidiate,
660bc7802e1f83fa6a7b28af,Emp_72,Agile Product Management,Beginner,
660bc7802e1f83fa6a7b28dd,Emp_84,Collaboration,Intermidiate,
660bc7802e1f83fa6a7b28f0,Emp_89,Technical Writing,Expert,
660bc7802e1f83fa6a7b28f2,Emp_89,Google Cloud Platform,Expert,
660bc7802e1f83fa6a7b28fd,Emp_92,Agile Methodologies,Advance,
660bc7802e1f83fa6a7b28ff,Emp_92,AWS,Advance,
660bc7802e1f83fa6a7b290a,Emp_95,DevOps,Advance,
660bc7802e1f83fa6a7b2912,Emp_97,User Stories,Intermidiate,
660bc7802e1f83fa6a7b2915,Emp_98,Machine Learning,Expert,
660bc7802e1f83fa6a7b2921,Emp_101,Kotlin,Intermidiate,
660bc7802e1f83fa6a7b2925,Emp_102,MongoDB,Beginner,
660bc7802e1f83fa6a7b292d,Emp_104,Continuous Integration,Advance,
660bc7802e1f83fa6a7b2931,Emp_105,Machine Learning,Expert,
660bc7802e1f83fa6a7b293b,Emp_107,Git,Beginner,
660bc7802e1f83fa6a7b2941,Emp_109,Cryptography,Expert,
660bc7802e1f83fa6a7b2956,Emp_114,Java,Expert,
660bc7802e1f83fa6a7b295c,Emp_116,CI/CD,Beginner,
660bc7802e1f83fa6a7b2971,Emp_121,SQL,Beginner,
660bc7802e1f83fa6a7b2972,Emp_121,Problem Solving,Expert,
660bc7802e1f83fa6a7b2974,Emp_122,Continuous Integration,Intermidiate,
660bc7802e1f83fa6a7b2987,Emp_126,Agile Methodologies,Advance,
660bc7802e1f83fa6a7b2998,Emp_130,Django,Intermidiate,
660bc7802e1f83fa6a7b298d,Emp_127,Artificial Intelligence,Beginner,
660bc7802e1f83fa6a7b29a7,Emp_134,Java,Intermidiate,
660bc7802e1f83fa6a7b29b3,Emp_137,JavaScript,Advance,
660bc7802e1f83fa6a7b29b8,Emp_138,User Research,Advance,
660bc7802e1f83fa6a7b29ba,Emp_138,Objective-C,Advance,
660bc7802e1f83fa6a7b29c4,Emp_141,Artificial Intelligence,Expert,
660bc7802e1f83fa6a7b29ee,Emp_151,Agile Methodologies,Beginner,
660bc7802e1f83fa6a7b2a09,Emp_158,RESTful API,Advance,
660bc7802e1f83fa6a7b2a0b,Emp_159,Azure,Advance,
660bc7802e1f83fa6a7b2a16,Emp_161,Behavior-Driven Development,Intermidiate,
660bc7802e1f83fa6a7b2a1a,Emp_162,Accessibility,Expert,
660bc7802e1f83fa6a7b2a2f,Emp_168,Business Analysis,Beginner,
660bc7802e1f83fa6a7b2a3a,Emp_170,Java,Beginner,
660bc7802e1f83fa6a7b2a48,Emp_174,Azure,Intermidiate,
660bc7802e1f83fa6a7b2a4f,Emp_176,Angular,Expert,
660bc7802e1f83fa6a7b2a94,Emp_193,HTML,Expert,
660bc7802e1f83fa6a7b2abb,Emp_203,MySQL,Intermidiate,
660bc7802e1f83fa6a7b2ad3,Emp_209,Leadership,Expert,
660bc7802e1f83fa6a7b2ad8,Emp_210,Support,Expert,
660bc7802e1f83fa6a7b2b0a,Emp_222,Wireframing,Beginner,
660bc7802e1f83fa6a7b2b0d,Emp_223,Data Visualization,Advance,
660bc7802e1f83fa6a7b2b17,Emp_226,User Stories,Beginner,
660bc7802e1f83fa6a7b2b33,Emp_233,Wireframing,Intermidiate,
660bc7802e1f83fa6a7b2b3a,Emp_234,Business Analysis,Advance,
660bc7802e1f83fa6a7b2b58,Emp_242,Wireframing,Expert,
660bc7802e1f83fa6a7b2986,Emp_125,Statistical Analysis,Advance,
660bc7802e1f83fa6a7b29b7,Emp_138,Data Visualization,Expert,
660bc7802e1f83fa6a7b29e7,Emp_150,Leadership,Advance,
660bc7802e1f83fa6a7b2a2a,Emp_166,Troubleshooting,Expert,
660bc7802e1f83fa6a7b2a31,Emp_168,Cybersecurity,Expert,
660bc7802e1f83fa6a7b2a46,Emp_173,PostgreSQL,Advance,
660bc7802e1f83fa6a7b2a54,Emp_177,PHP,Expert,
660bc7802e1f83fa6a7b2a56,Emp_177,JavaScript,Advance,
660bc7802e1f83fa6a7b2a96,Emp_193,Prototyping,Intermidiate,
660bc7802e1f83fa6a7b2aaa,Emp_198,Machine Learning,Expert,
660bc7802e1f83fa6a7b2ab1,Emp_200,User Stories,Advance,
660bc7802e1f83fa6a7b2ab3,Emp_201,Data Visualization,Beginner,
660bc7802e1f83fa6a7b2ac0,Emp_204,GraphQL,Beginner,
660bc7802e1f83fa6a7b2afa,Emp_218,Node.js,Beginner,
660bc7802e1f83fa6a7b2b02,Emp_220,Requirements Analysis,Beginner,
660bc7802e1f83fa6a7b2b2b,Emp_231,Statistical Analysis,Expert,
660bc7802e1f83fa6a7b2b4c,Emp_239,CSS,Intermidiate,
660bc7802e1f83fa6a7b2b51,Emp_240,AWS,Intermidiate,
660bc7802e1f83fa6a7b2b67,Emp_246,Node.js,Beginner,
660bc7802e1f83fa6a7b2b72,Emp_248,Azure,Advance,
660bc7802e1f83fa6a7b298b,Emp_127,Wireframing,Expert,
660bc7802e1f83fa6a7b2985,Emp_125,Objective-C,Advance,
660bc7802e1f83fa6a7b2992,Emp_128,Responsive Design,Intermidiate,
660bc7802e1f83fa6a7b29ab,Emp_135,Network Security,Beginner,
660bc7802e1f83fa6a7b29b1,Emp_136,Data Visualization,Beginner,
660bc7802e1f83fa6a7b29c7,Emp_142,Data Visualization,Advance,
660bc7802e1f83fa6a7b29cf,Emp_144,GraphQL,Intermidiate,
660bc7802e1f83fa6a7b29d0,Emp_144,Microservices,Expert,
660bc7802e1f83fa6a7b29da,Emp_146,Cybersecurity,Beginner,
660bc7802e1f83fa6a7b29e8,Emp_150,C#,Advance,
660bc7802e1f83fa6a7b29fa,Emp_154,Communication,Intermidiate,
660bc7802e1f83fa6a7b2a15,Emp_161,Kotlin,Expert,
660bc7802e1f83fa6a7b2a19,Emp_162,UI/UX Design,Intermidiate,
660bc7802e1f83fa6a7b2a3b,Emp_171,React,Beginner,
660bc7802e1f83fa6a7b2a49,Emp_174,Responsive Design,Intermidiate,
660bc7802e1f83fa6a7b2a58,Emp_178,Google Cloud Platform,Intermidiate,
660bc7802e1f83fa6a7b2a6e,Emp_183,Accessibility,Beginner,
660bc7802e1f83fa6a7b2a7d,Emp_187,Java,Advance,
660bc7802e1f83fa6a7b2a9b,Emp_195,Kotlin,Expert,
660bc7802e1f83fa6a7b2aac,Emp_199,Accessibility,Advance,
660bc7802e1f83fa6a7b2aaf,Emp_200,Swift,Intermidiate,
660bc7802e1f83fa6a7b2ab2,Emp_200,Behavior-Driven Development,Expert,
660bc7802e1f83fa6a7b2ab5,Emp_201,Containerization,Expert,
660bc7802e1f83fa6a7b2aba,Emp_202,Kotlin,Expert,
660bc7802e1f83fa6a7b2abd,Emp_203,Problem Solving,Intermidiate,
660bc7802e1f83fa6a7b2ad1,Emp_208,Information Security,Expert,
660bc7802e1f83fa6a7b2ad6,Emp_209,Cybersecurity,Expert,
660bc7802e1f83fa6a7b2ade,Emp_211,Vue.js,Intermidiate,
660bc7802e1f83fa6a7b2ae3,Emp_213,MongoDB,Expert,
660bc7802e1f83fa6a7b2aef,Emp_216,Flask,Expert,
660bc7802e1f83fa6a7b2b01,Emp_220,Git,Expert,
660bc7802e1f83fa6a7b2b08,Emp_222,CI/CD,Intermidiate,
660bc7802e1f83fa6a7b2b0c,Emp_223,Machine Learning,Intermidiate,
660bc7802e1f83fa6a7b2b11,Emp_224,.NET,Intermidiate,
660bc7802e1f83fa6a7b2b16,Emp_225,Product Management,Advance,
660bc7802e1f83fa6a7b2b19,Emp_226,Agile Product Management,Expert,
660bc7802e1f83fa6a7b2b3e,Emp_235,Continuous Deployment,Beginner,
660bc7802e1f83fa6a7b2b53,Emp_241,PHP,Beginner,
660bc7802e1f83fa6a7b2b57,Emp_242,Angular,Expert,
660bc7802e1f83fa6a7b2b66,Emp_245,RESTful API,Intermidiate,
660bc7802e1f83fa6a7b29a5,Emp_133,Communication,Beginner,
660bc7802e1f83fa6a7b29c3,Emp_141,CI/CD,Expert,
660bc7802e1f83fa6a7b29dd,Emp_147,React,Expert,
660bc7802e1f83fa6a7b29ed,Emp_151,Responsive Design,Intermidiate,
660bc7802e1f83fa6a7b29ff,Emp_156,Support,Beginner,
660bc7802e1f83fa6a7b2a02,Emp_156,Ruby,Intermidiate,
660bc7802e1f83fa6a7b2a11,Emp_160,Agile Methodologies,Beginner,
660bc7802e1f83fa6a7b2a26,Emp_165,Prototyping,Intermidiate,
660bc7802e1f83fa6a7b2a2b,Emp_167,Machine Learning,Expert,
660bc7802e1f83fa6a7b2a36,Emp_169,PHP,Expert,
660bc7802e1f83fa6a7b2a3f,Emp_172,Accessibility,Intermidiate,
660bc7802e1f83fa6a7b2a63,Emp_181,Problem Solving,Intermidiate,
660bc7802e1f83fa6a7b2a7a,Emp_186,HTML,Intermidiate,
660bc7802e1f83fa6a7b2a84,Emp_189,Cryptography,Intermidiate,
660bc7802e1f83fa6a7b2a8b,Emp_191,Network Security,Expert,
660bc7802e1f83fa6a7b2aa0,Emp_196,HTML,Intermidiate,
660bc7802e1f83fa6a7b2aae,Emp_199,Interaction Design,Expert,
660bc7802e1f83fa6a7b2ac4,Emp_205,Artificial Intelligence,Advance,
660bc7802e1f83fa6a7b2aca,Emp_206,Problem Solving,Beginner,
660bc7802e1f83fa6a7b2ad2,Emp_208,AWS,Intermidiate,
660bc7802e1f83fa6a7b2ad4,Emp_209,User Stories,Expert,
660bc7802e1f83fa6a7b2adb,Emp_211,React,Expert,
660bc7802e1f83fa6a7b2aec,Emp_215,Test-Driven Development,Advance,
660bc7802e1f83fa6a7b2aee,Emp_215,Collaboration,Beginner,
660bc7802e1f83fa6a7b2b23,Emp_229,Angular,Intermidiate,
660bc7802e1f83fa6a7b2b48,Emp_238,DevOps,Advance,
660bc7802e1f83fa6a7b2b56,Emp_241,PostgreSQL,Intermidiate,
660bc7802e1f83fa6a7b2b59,Emp_242,Accessibility,Intermidiate,
660bc7802e1f83fa6a7b2b5d,Emp_243,Kubernetes,Intermidiate,
660bc7802e1f83fa6a7b2b5f,Emp_244,Technical Writing,Expert,
660bc7802e1f83fa6a7b2b61,Emp_244,Objective-C,Expert,
660bc7802e1f83fa6a7b2b70,Emp_248,AWS,Beginner,
660bc7802e1f83fa6a7b29be,Emp_139,Data Analysis,Advance,
660bc7802e1f83fa6a7b29c1,Emp_140,C#,Intermidiate,
660bc7802e1f83fa6a7b29f4,Emp_153,Interaction Design,Advance,
660bc7802e1f83fa6a7b29f6,Emp_153,HTML,Advance,
660bc7802e1f83fa6a7b2a2c,Emp_167,Technical Writing,Expert,
660bc7802e1f83fa6a7b2a2e,Emp_167,Interaction Design,Beginner,
660bc7802e1f83fa6a7b2a32,Emp_168,Containerization,Intermidiate,
660bc7802e1f83fa6a7b2a35,Emp_169,Network Security,Beginner,
660bc7802e1f83fa6a7b2a3c,Emp_171,AWS,Beginner,
660bc7802e1f83fa6a7b2a42,Emp_172,Agile Product Management,Advance,
660bc7802e1f83fa6a7b2a4d,Emp_175,GraphQL,Intermidiate,
660bc7802e1f83fa6a7b2a80,Emp_188,Information Security,Advance,
660bc7802e1f83fa6a7b2a83,Emp_189,Responsive Design,Intermidiate,
660bc7802e1f83fa6a7b2a87,Emp_190,Objective-C,Advance,
660bc7802e1f83fa6a7b2adc,Emp_211,Continuous Integration,Advance,
660bc7802e1f83fa6a7b2af3,Emp_217,User Stories,Beginner,
660bc7802e1f83fa6a7b2b10,Emp_224,Network Security,Advance,
660bc7802e1f83fa6a7b2b14,Emp_225,Django,Intermidiate,
660bc7802e1f83fa6a7b2b21,Emp_228,Network Security,Advance,
660bc7802e1f83fa6a7b2b43,Emp_237,Cybersecurity,Intermidiate,
660bc7802e1f83fa6a7b2b4f,Emp_240,UI/UX Design,Expert,
660bc7802e1f83fa6a7b2b50,Emp_240,.NET,Beginner,
660bc7802e1f83fa6a7b2b6a,Emp_246,Ruby,Intermidiate,
660bc7802e1f83fa6a7b2b6e,Emp_247,Interaction Design,Beginner,
660bc7802e1f83fa6a7b2b76,Emp_249,Requirements Analysis,Expert,
660bc7802e1f83fa6a7b298e,Emp_127,C#,Intermidiate,
660bc7802e1f83fa6a7b2996,Emp_129,RESTful API,Intermidiate,
660bc7802e1f83fa6a7b29a8,Emp_134,Accessibility,Beginner,
660bc7802e1f83fa6a7b29c5,Emp_141,Vue.js,Intermidiate,
660bc7802e1f83fa6a7b29ce,Emp_143,Cybersecurity,Intermidiate,
660bc7802e1f83fa6a7b29d4,Emp_145,Prototyping,Advance,
660bc7802e1f83fa6a7b29db,Emp_147,Kotlin,Intermidiate,
660bc7802e1f83fa6a7b29e5,Emp_149,Microservices,Advance,
660bc7802e1f83fa6a7b29ec,Emp_151,UI/UX Design,Expert,
660bc7802e1f83fa6a7b29f2,Emp_152,Django,Expert,
660bc7802e1f83fa6a7b29fb,Emp_155,PHP,Advance,
660bc7802e1f83fa6a7b29fc,Emp_155,Vue.js,Intermidiate,
660bc7802e1f83fa6a7b2a05,Emp_157,Responsive Design,Intermidiate,
660bc7802e1f83fa6a7b2a06,Emp_157,Docker,Expert,
660bc7802e1f83fa6a7b2a07,Emp_158,Kubernetes,Expert,
660bc7802e1f83fa6a7b2a43,Emp_173,Troubleshooting,Intermidiate,
660bc7802e1f83fa6a7b2a4c,Emp_175,Continuous Deployment,Advance,
660bc7802e1f83fa6a7b2a53,Emp_177,Data Visualization,Expert,
660bc7802e1f83fa6a7b2a66,Emp_181,React,Advance,
660bc7802e1f83fa6a7b2a67,Emp_182,Scrum,Advance,
660bc7802e1f83fa6a7b2a6c,Emp_183,Product Management,Expert,
660bc7802e1f83fa6a7b2a6f,Emp_184,C#,Expert,
660bc7802e1f83fa6a7b2a7c,Emp_187,MongoDB,Beginner,
660bc7802e1f83fa6a7b2a89,Emp_190,Accessibility,Advance,
660bc7802e1f83fa6a7b2a91,Emp_192,Angular,Intermidiate,
660bc7802e1f83fa6a7b2a9a,Emp_194,User Stories,Intermidiate,
660bc7802e1f83fa6a7b2a9d,Emp_195,Statistical Analysis,Advance,
660bc7802e1f83fa6a7b2abc,Emp_203,MongoDB,Beginner,
660bc7802e1f83fa6a7b2ac1,Emp_204,MongoDB,Intermidiate,
660bc7802e1f83fa6a7b2ac8,Emp_206,Behavior-Driven Development,Advance,
660bc7802e1f83fa6a7b2ad5,Emp_209,Accessibility,Expert,
660bc7802e1f83fa6a7b2ada,Emp_210,Ruby,Expert,
660bc7802e1f83fa6a7b2add,Emp_211,Ruby,Advance,
660bc7802e1f83fa6a7b2b1e,Emp_227,Requirements Analysis,Beginner,
660bc7802e1f83fa6a7b2b2a,Emp_230,Support,Advance,
660bc7802e1f83fa6a7b2b36,Emp_233,Product Management,Expert,
660bc7802e1f83fa6a7b2b3f,Emp_236,Prototyping,Beginner,
660bc7802e1f83fa6a7b2b44,Emp_237,Prototyping,Intermidiate,
660bc7802e1f83fa6a7b2b4e,Emp_239,Flask,Expert,
660bc7802e1f83fa6a7b2b55,Emp_241,GraphQL,Intermidiate,
660bc7802e1f83fa6a7b2b69,Emp_246,Vue.js,Intermidiate,
660bc7802e1f83fa6a7b2b74,Emp_249,Leadership,Advance,
660bc7802e1f83fa6a7b299a,Emp_130,Cryptography,Advance,
660bc7802e1f83fa6a7b29a1,Emp_132,.NET,Beginner,
660bc7802e1f83fa6a7b29ca,Emp_142,Information Security,Expert,
660bc7802e1f83fa6a7b29cb,Emp_143,DevOps,Expert,
660bc7802e1f83fa6a7b29cc,Emp_143,User Research,Intermidiate,
660bc7802e1f83fa6a7b29e3,Emp_149,Collaboration,Expert,
660bc7802e1f83fa6a7b29ea,Emp_150,Azure,Beginner,
660bc7802e1f83fa6a7b2a14,Emp_161,NoSQL,Expert,
660bc7802e1f83fa6a7b2a1c,Emp_163,React,Intermidiate,
660bc7802e1f83fa6a7b2a2d,Emp_167,Business Analysis,Intermidiate,
660bc7802e1f83fa6a7b2a59,Emp_178,Documentation,Beginner,
660bc7802e1f83fa6a7b2a6d,Emp_183,Google Cloud Platform,Expert,
660bc7802e1f83fa6a7b2a74,Emp_185,Prototyping,Intermidiate,
660bc7802e1f83fa6a7b2a8d,Emp_191,Data Visualization,Advance,
660bc7802e1f83fa6a7b2a95,Emp_193,Scrum,Expert,
660bc7802e1f83fa6a7b2aa6,Emp_197,React,Advance,
660bc7802e1f83fa6a7b2aa8,Emp_198,Leadership,Intermidiate,
660bc7802e1f83fa6a7b2aab,Emp_199,Penetration Testing,Advance,
660bc7802e1f83fa6a7b2ac2,Emp_204,Accessibility,Expert,
660bc7802e1f83fa6a7b2ae4,Emp_213,PostgreSQL,Expert,
660bc7802e1f83fa6a7b2af1,Emp_216,Network Security,Intermidiate,
660bc7802e1f83fa6a7b2b18,Emp_226,Responsive Design,Advance,
660bc7802e1f83fa6a7b2b26,Emp_229,Cybersecurity,Advance,
660bc7802e1f83fa6a7b2b31,Emp_232,Data Analysis,Advance,
660bc7802e1f83fa6a7b2b34,Emp_233,PostgreSQL,Intermidiate,
660bc7802e1f83fa6a7b2b3b,Emp_235,Leadership,Advance,
660bc7802e1f83fa6a7b2b40,Emp_236,.NET,Beginner,
660bc7802e1f83fa6a7b2b71,Emp_248,Prototyping,Advance,
660bc7802e1f83fa6a7b2993,Emp_129,Swift,Advance,
660bc7802e1f83fa6a7b299b,Emp_131,Flask,Expert,
660bc7802e1f83fa6a7b29ae,Emp_135,Git,Beginner,
660bc7802e1f83fa6a7b29b4,Emp_137,Problem Solving,Advance,
660bc7802e1f83fa6a7b29c8,Emp_142,CSS,Advance,
660bc7802e1f83fa6a7b29cd,Emp_143,CI/CD,Intermidiate,
660bc7802e1f83fa6a7b29de,Emp_147,Documentation,Advance,
660bc7802e1f83fa6a7b29df,Emp_148,NoSQL,Intermidiate,
660bc7802e1f83fa6a7b29e6,Emp_149,Support,Intermidiate,
660bc7802e1f83fa6a7b29f8,Emp_154,Kubernetes,Beginner,
660bc7802e1f83fa6a7b29fe,Emp_155,Angular,Beginner,
660bc7802e1f83fa6a7b2a04,Emp_157,Product Management,Expert,
660bc7802e1f83fa6a7b2a1f,Emp_164,Java,Advance,
660bc7802e1f83fa6a7b2a4e,Emp_175,Objective-C,Expert,
660bc7802e1f83fa6a7b2a5a,Emp_178,Objective-C,Intermidiate,
660bc7802e1f83fa6a7b2a5e,Emp_179,Responsive Design,Beginner,
660bc7802e1f83fa6a7b2a60,Emp_180,Troubleshooting,Expert,
660bc7802e1f83fa6a7b2a68,Emp_182,Angular,Expert,
660bc7802e1f83fa6a7b2a69,Emp_182,Java,Expert,
660bc7802e1f83fa6a7b2a70,Emp_184,Python,Intermidiate,
660bc7802e1f83fa6a7b2a85,Emp_189,C#,Expert,
660bc7802e1f83fa6a7b2a90,Emp_192,Containerization,Expert,
660bc7802e1f83fa6a7b2aa5,Emp_197,Interaction Design,Beginner,
660bc7802e1f83fa6a7b2aa7,Emp_198,Troubleshooting,Expert,
660bc7802e1f83fa6a7b2aa9,Emp_198,Flask,Expert,
660bc7802e1f83fa6a7b2ae8,Emp_214,Swift,Expert,
660bc7802e1f83fa6a7b2aea,Emp_214,User Stories,Advance,
660bc7802e1f83fa6a7b2af5,Emp_217,Azure,Advance,
660bc7802e1f83fa6a7b2b09,Emp_222,Test-Driven Development,Intermidiate,
660bc7802e1f83fa6a7b2b28,Emp_230,React,Advance,
660bc7802e1f83fa6a7b2b2c,Emp_231,DevOps,Intermidiate,
660bc7802e1f83fa6a7b2b32,Emp_232,Documentation,Expert,
660bc7802e1f83fa6a7b2b47,Emp_238,Continuous Deployment,Beginner,
660bc7802e1f83fa6a7b2b5b,Emp_243,Artificial Intelligence,Beginner,
660bc7802e1f83fa6a7b2b62,Emp_244,Information Security,Intermidiate,
660bc7802e1f83fa6a7b2983,Emp_125,Data Analysis,Intermidiate,
660bc7802e1f83fa6a7b2997,Emp_130,Data Analysis,Beginner,
660bc7802e1f83fa6a7b29b0,Emp_136,Network Security,Advance,
660bc7802e1f83fa6a7b29b5,Emp_137,Communication,Advance,
660bc7802e1f83fa6a7b29bd,Emp_139,Requirements Analysis,Beginner,
660bc7802e1f83fa6a7b29d6,Emp_145,Objective-C,Advance,
660bc7802e1f83fa6a7b29d9,Emp_146,Network Security,Expert,
660bc7802e1f83fa6a7b2a0e,Emp_159,MySQL,Beginner,
660bc7802e1f83fa6a7b2a1d,Emp_163,Cybersecurity,Expert,
660bc7802e1f83fa6a7b2a22,Emp_164,Kubernetes,Intermidiate,
660bc7802e1f83fa6a7b2a29,Emp_166,GraphQL,Beginner,
660bc7802e1f83fa6a7b2a47,Emp_174,GraphQL,Expert,
660bc7802e1f83fa6a7b2a4a,Emp_174,.NET,Advance,
660bc7802e1f83fa6a7b2a57,Emp_178,Node.js,Intermidiate,
660bc7802e1f83fa6a7b2a97,Emp_194,Test-Driven Development,Beginner,
